"survey" "transect" "frame" "framex" "px" "py" "x1" "y1" "x2" "y2" "n" "altitude" "newle"
"646" 3 1 12 "frame12.jpg" 185 163 189 177 180 152 1 1.92655 5.79
"647" 3 1 13 "frame13.jpg" 569 432 582 437 556 432 1 1.92655 6.12
"648" 3 1 14 "frame14.jpg" 548 98 548 119 549 80 1 1.98245 8.44
"649" 3 1 14 "frame14.jpg" 430 311 415 300 443 323 1 1.9321 8.13
"650" 3 1 14 "frame14.jpg" 248 207 235 200 258 215 1 2.0171 6.36
"651" 3 1 14 "frame14.jpg" 213 296 212 281 212 310 1 2.0171 6.81
"652" 3 1 14 "frame14.jpg" 97 458 102 442 94 475 1 2.0171 8.26
"653" 3 1 16 "frame16.jpg" 412 405 403 421 419 395 1 2.09345 7.54
"654" 3 1 16 "frame16.jpg" 456 445 456 430 455 458 1 2.09345 7.07
"655" 3 1 16 "frame16.jpg" 687 311 700 313 672 314 1 1.94119 6.34
"656" 3 1 16 "frame16.jpg" 485 290 485 304 485 280 1 1.94119 5.51
"657" 3 1 16 "frame16.jpg" 313 473 311 458 312 488 1 1.94119 7.07
"658" 3 1 16 "frame16.jpg" 462 371 466 359 458 386 1 1.94119 6.48
"659" 3 1 16 "frame16.jpg" 734 242 735 227 732 258 1 1.94119 6.91
"660" 3 1 18 "frame18.jpg" 273 437 263 428 282 447 1 1.94119 6.26
"661" 3 1 2 "frame2.jpg" 201 316 198 298 204 328 1 1.97442 7.02
"662" 3 1 22 "frame22.jpg" 26 297 26 310 26 284 1 1.97442 6.04
"663" 3 1 23 "frame23.jpg" 664 477 672 460 658 489 1 1.93773 7.38
"664" 3 1 23 "frame23.jpg" 574 256 574 275 574 246 1 1.93773 6.51
"665" 3 1 23 "frame23.jpg" 507 231 521 219 497 241 1 1.93773 7.15
"666" 3 1 24 "frame24.jpg" 495 499 480 489 507 510 1 1.93773 8
"667" 3 1 24 "frame24.jpg" 113 272 113 257 113 283 1 1.93773 5.89
"668" 3 1 24 "frame24.jpg" 366 210 384 218 352 207 1 1.93773 7.51
"669" 3 1 24 "frame24.jpg" 297 185 303 201 292 169 1 1.93773 7.37
"670" 3 1 25 "frame25.jpg" 370 467 373 453 367 480 1 1.93773 6.52
"671" 3 1 25 "frame25.jpg" 469 516 475 530 460 504 1 1.93773 7.15
"672" 3 1 25 "frame25.jpg" 328 545 332 526 327 561 1 2.08263 8.96
"673" 3 1 25 "frame25.jpg" 787 459 779 478 791 445 1 1.96526 8.1
"674" 3 1 3 "frame3.jpg" 134 301 140 317 128 290 1 1.81782 6.24
"675" 3 1 9 "frame9.jpg" 590 260 594 245 586 273 1 1.81782 6.11
"676" 3 1 9 "frame9.jpg" 247 448 232 452 257 444 1 1.81782 5.78
"677" 3 1 9 "frame9.jpg" 263 129 257 146 267 115 1 1.81782 6.67
"678" 3 1 15 "frame15.jpg" 395 356 395 340 396 369 1 1.81782 6.28
"679" 3 1 19 "frame19.jpg" 395 579 385 572 405 588 1 1.87032 5.96
"680" 3 1 19 "frame19.jpg" 415 38 404 33 425 45 1 1.87032 5.18
"681" 3 1 21 "frame21.jpg" 434 338 423 347 443 331 1 1.88937 5.71
"682" 3 1 22 "frame22.jpg" 532 353 526 340 537 364 1 1.88937 6.01
"683" 3 1 11 "frame11.jpg" 477 358 471 374 479 344 1 1.88937 6.9
"684" 3 1 11 "frame11.jpg" 309 367 308 353 307 377 1 1.88937 5.47
"685" 3 1 11 "frame11.jpg" 699 331 699 352 696 319 1 1.88937 7.37
"686" 3 1 1 "frame1.jpg" 323 400 326 389 327 412 1 1.88937 5.3
"687" 3 1 1 "frame1.jpg" 451 291 459 302 444 283 1 1.88937 5.45
"688" 3 1 11 "frame11.jpg" 731 267 727 279 735 256 1 1.88937 5.33
"689" 3 1 11 "frame11.jpg" 151 515 145 501 153 525 1 1.88937 5.88
"690" 3 1 15 "frame15.jpg" 313 266 323 259 305 275 1 1.88937 5.39
"691" 3 1 16 "frame16.jpg" 456 521 449 503 459 531 1 2.00847 7.33
"692" 3 1 16 "frame16.jpg" 124 303 135 306 110 303 1 2.0214 6.01
"693" 3 1 16 "frame16.jpg" 115 175 124 188 109 163 1 2.0214 6.6
"694" 3 1 19 "frame19.jpg" 447 491 446 504 443 479 1 2.0214 6.27
"695" 3 1 2 "frame2.jpg" 11 458 10 474 10 445 1 2.13895 7.48
"696" 3 1 2 "frame2.jpg" 95 264 91 248 99 280 1 2.19194 8.19
"697" 3 1 2 "frame2.jpg" 485 390 487 404 487 382 1 2.16234 5.75
"698" 3 1 20 "frame20.jpg" 475 415 476 432 477 406 1 2.16234 6.76
"699" 3 1 22 "frame22.jpg" 50 115 44 105 55 130 1 2.16234 6.5
"700" 3 1 23 "frame23.jpg" 77 341 91 331 69 347 1 1.90882 6.27
"701" 3 1 23 "frame23.jpg" 705 466 691 457 715 473 1 1.90882 6.74
"702" 3 1 24 "frame24.jpg" 271 50 270 69 274 38 1 1.90882 6.56
"703" 3 1 24 "frame24.jpg" 566 581 577 595 559 570 1 1.90882 7.35
"704" 3 1 24 "frame24.jpg" 324 302 322 318 324 288 1 1.90882 6.71
"705" 3 1 24 "frame24.jpg" 535 396 522 391 547 401 1 1.87461 6.07
"706" 3 1 25 "frame25.jpg" 634 575 641 590 630 566 1 1.87461 6.29
"707" 3 1 25 "frame25.jpg" 769 309 772 321 766 298 1 1.87461 5.39
"708" 3 1 25 "frame25.jpg" 119 573 119 584 118 558 1 1.87461 6.12
"709" 3 1 3 "frame3.jpg" 355 348 354 331 356 358 1 1.87461 6.04
"710" 3 1 5 "frame5.jpg" 280 178 284 189 280 167 1 1.87461 4.86
"711" 3 1 6 "frame6.jpg" 282 360 279 347 280 376 1 1.87461 6.47
"712" 3 1 7 "frame7.jpg" 763 489 763 507 763 479 1 1.87461 6.46
"713" 3 1 7 "frame7.jpg" 388 196 382 186 391 204 1 1.86747 4.44
"714" 3 1 7 "frame7.jpg" 543 83 560 79 533 80 1 1.86747 5.77
"715" 3 1 8 "frame8.jpg" 239 498 235 482 238 508 1 1.86747 6.03
"716" 3 1 8 "frame8.jpg" 506 216 508 231 507 201 1 1.86747 6.43
"717" 3 1 9 "frame9.jpg" 177 97 190 107 163 85 1 1.86747 7.19
"718" 3 1 9 "frame9.jpg" 345 428 336 417 353 437 1 1.86747 5.92
"719" 3 1 9 "frame9.jpg" 391 489 389 504 389 476 1 1.86747 6.42
"720" 3 2 1 "frame1.jpg" 704 317 693 308 715 325 1 2.12393 7.04
"721" 3 2 1 "frame1.jpg" 672 299 682 315 667 288 1 2.12393 7.74
"722" 3 2 1 "frame1.jpg" 528 26 520 10 532 37 1 2.12393 6.9
"723" 3 2 10 "frame10.jpg" 415 409 422 394 412 421 1 2.12393 7.25
"724" 3 2 10 "frame10.jpg" 462 389 456 375 471 401 1 2.12393 7.58
"725" 3 2 12 "frame12.jpg" 348 402 346 417 346 392 1 2.12393 6.39
"726" 3 2 16 "frame16.jpg" 436 408 426 395 440 417 1 2.12393 6.66
"727" 3 2 16 "frame16.jpg" 491 431 504 441 483 423 1 2.14216 7.13
"728" 3 2 21 "frame21.jpg" 588 207 594 221 583 196 1 2.14216 6.77
"729" 3 2 23 "frame23.jpg" 445 377 444 389 451 363 1 2.14216 6.82
"730" 3 2 23 "frame23.jpg" 151 285 148 298 153 274 1 2.13415 6.17
"731" 3 2 23 "frame23.jpg" 461 232 464 250 455 223 1 2.13415 6.99
"732" 3 2 25 "frame25.jpg" 444 502 434 493 455 511 1 2.13415 7.17
"733" 3 2 3 "frame3.jpg" 382 397 369 402 394 391 1 2.13415 6.87
"734" 3 2 4 "frame4.jpg" 190 545 183 556 199 533 1 2.13253 7.35
"735" 3 2 4 "frame4.jpg" 123 394 113 409 129 385 1 2.13253 7.4
"736" 3 2 4 "frame4.jpg" 210 445 210 464 209 436 1 2.13253 7.2
"737" 3 2 7 "frame7.jpg" 179 234 169 221 188 247 1 2.13253 7.74
"738" 3 2 1 "frame1.jpg" 327 287 331 274 322 295 1 2.11256 5.69
"739" 3 2 1 "frame1.jpg" 733 455 739 467 731 444 1 2.11256 6.37
"740" 3 2 1 "frame1.jpg" 142 559 143 549 140 571 1 2.12036 5.92
"741" 3 2 10 "frame10.jpg" 391 483 375 488 399 479 1 2.12036 6.5
"742" 3 2 11 "frame11.jpg" 458 533 456 550 457 520 1 1.85748 6.88
"743" 3 2 12 "frame12.jpg" 551 401 550 417 553 389 1 1.85748 6.28
"744" 3 2 14 "frame14.jpg" 638 491 639 475 632 501 1 1.85748 6.09
"745" 3 2 14 "frame14.jpg" 511 525 528 523 496 527 1 1.85748 7.12
"746" 3 2 15 "frame15.jpg" 642 266 644 281 642 251 1 1.85748 6.5
"747" 3 2 16 "frame16.jpg" 316 349 307 364 320 337 1 1.89686 6.73
"748" 3 2 16 "frame16.jpg" 56 169 45 161 63 180 1 1.89686 5.6
"749" 3 2 17 "frame17.jpg" 297 303 292 293 303 315 1 1.89686 5.51
"750" 3 2 17 "frame17.jpg" 331 368 324 379 336 359 1 1.95 5.48
"751" 3 2 17 "frame17.jpg" 72 407 71 395 71 423 1 1.95 6.56
"752" 3 2 18 "frame18.jpg" 157 229 147 240 164 219 1 1.95 6.21
"753" 3 2 18 "frame18.jpg" 535 362 542 370 525 353 1 1.92462 5.61
"754" 3 2 2 "frame2.jpg" 58 455 59 471 59 444 1 1.9128 6.3
"755" 3 2 2 "frame2.jpg" 20 500 33 514 11 491 1 1.9128 7.21
"756" 3 2 2 "frame2.jpg" 240 158 238 171 243 147 1 1.97279 5.55
"757" 3 2 20 "frame20.jpg" 562 218 560 205 561 228 1 1.97552 5.3
"758" 3 2 21 "frame21.jpg" 551 550 565 557 539 546 1 1.97552 6.81
"759" 3 2 23 "frame23.jpg" 534 185 543 199 527 180 1 2.01527 5.84
"760" 3 2 24 "frame24.jpg" 411 424 411 438 411 417 1 2.12608 5.46
"761" 3 2 3 "frame3.jpg" 107 173 108 188 107 157 1 2.12608 7.39
"762" 3 2 3 "frame3.jpg" 247 281 264 283 233 283 1 2.12608 7.63
"763" 3 2 3 "frame3.jpg" 203 405 212 417 194 399 1 2.12608 6.42
"764" 3 2 4 "frame4.jpg" 344 270 342 283 347 261 1 2.23129 5.89
"765" 3 2 5 "frame5.jpg" 291 538 293 552 291 523 1 2.23129 7.94
"766" 3 2 5 "frame5.jpg" 566 411 559 399 572 419 1 2.23129 6.47
"767" 3 2 6 "frame6.jpg" 316 391 318 380 318 403 1 2.2141 6.13
"768" 3 2 7 "frame7.jpg" 405 371 423 364 395 377 1 2.2141 7.94
"769" 3 2 7 "frame7.jpg" 157 463 156 476 159 447 1 1.94583 6.9
"770" 3 2 8 "frame8.jpg" 648 517 651 500 643 532 1 2.11778 8.38
"771" 3 2 8 "frame8.jpg" 580 190 570 182 591 199 1 2.11778 6.65
"772" 3 2 1 "frame1.jpg" 493 428 487 419 499 442 1 2.11778 6.67
"773" 3 2 13 "frame13.jpg" 388 153 392 143 385 160 1 1.94536 4.2
"774" 3 2 21 "frame21.jpg" 87 345 85 360 86 335 1 1.94536 5.82
"775" 3 2 25 "frame25.jpg" 373 537 387 545 363 533 1 1.94536 6.36
"776" 3 2 25 "frame25.jpg" 300 87 307 99 291 78 1 1.94536 5.76
"777" 3 2 6 "frame6.jpg" 183 567 195 568 168 573 1 1.96289 6.57
"778" 3 2 7 "frame7.jpg" 116 490 115 502 116 479 1 2.01909 5.76
"779" 3 2 7 "frame7.jpg" 319 527 323 538 312 517 1 2.01909 5.93
"780" 3 2 8 "frame8.jpg" 545 331 548 315 543 343 1 2.01909 6.72
"781" 3 3 10 "frame10.jpg" 552 368 550 383 552 356 1 1.85826 6.02
"782" 3 3 10 "frame10.jpg" 418 368 421 352 414 380 1 1.85826 6.37
"783" 3 3 10 "frame10.jpg" 662 452 667 468 658 440 1 1.85826 6.71
"784" 3 3 10 "frame10.jpg" 46 379 32 376 56 388 1 1.85826 5.87
"785" 3 3 11 "frame11.jpg" 414 384 426 373 404 393 1 1.85826 6.52
"786" 3 3 11 "frame11.jpg" 324 381 324 395 324 367 1 1.85826 6.23
"787" 3 3 11 "frame11.jpg" 410 445 414 462 406 432 1 1.85826 6.98
"788" 3 3 11 "frame11.jpg" 409 480 406 490 412 464 1 1.80853 5.91
"789" 3 3 11 "frame11.jpg" 239 340 232 351 248 326 1 1.80853 6.39
"790" 3 3 11 "frame11.jpg" 460 283 478 292 448 272 1 2.11552 8.79
"791" 3 3 11 "frame11.jpg" 405 101 409 118 404 92 1 2.11552 6.26
"792" 3 3 11 "frame11.jpg" 622 338 638 349 611 333 1 1.89221 7.06
"793" 3 3 11 "frame11.jpg" 650 295 648 310 652 284 1 1.89221 5.83
"794" 3 3 12 "frame12.jpg" 544 257 529 246 553 271 1 1.90693 7.68
"795" 3 3 13 "frame13.jpg" 540 299 538 314 539 288 1 1.88043 5.77
"796" 3 3 13 "frame13.jpg" 562 272 546 272 576 280 1 1.88314 6.83
"797" 3 3 13 "frame13.jpg" 38 392 28 406 42 382 1 1.88314 6.39
"798" 3 3 13 "frame13.jpg" 54 177 38 162 61 191 1 1.88314 7.69
"799" 3 3 13 "frame13.jpg" 48 480 46 496 46 468 1 1.86919 6.42
"800" 3 3 14 "frame14.jpg" 497 578 484 582 506 576 1 1.86919 5.22
"801" 3 3 14 "frame14.jpg" 698 398 709 410 688 388 1 1.81484 6.73
"802" 3 3 15 "frame15.jpg" 300 231 316 228 290 234 1 1.81484 5.69
"803" 3 3 15 "frame15.jpg" 589 544 593 557 589 534 1 1.81484 5.37
"804" 3 3 16 "frame16.jpg" 528 211 526 194 527 223 1 1.81484 6.06
"805" 3 3 15 "frame15.jpg" 642 529 652 518 637 537 1 1.83496 5.38
"806" 3 3 18 "frame18.jpg" 206 138 191 127 216 149 1 1.83496 6.84
"807" 3 3 18 "frame18.jpg" 658 204 658 222 660 190 1 1.83496 6.69
"808" 3 3 19 "frame19.jpg" 522 81 520 96 520 73 1 1.83496 4.79
"809" 3 3 20 "frame20.jpg" 658 535 656 550 655 522 1 1.83496 6.4
"810" 3 3 20 "frame20.jpg" 582 521 584 540 578 506 1 1.83496 7.78
"811" 3 3 23 "frame23.jpg" 633 364 648 372 616 357 1 1.83496 7.67
"812" 3 3 23 "frame23.jpg" 316 26 309 10 320 40 1 1.83496 6.4
"813" 3 3 23 "frame23.jpg" 701 172 697 190 702 160 1 1.83496 6.3
"814" 3 3 24 "frame24.jpg" 260 535 260 518 262 547 1 1.83496 6.6
"815" 3 3 24 "frame24.jpg" 619 16 604 16 635 18 1 1.83496 6.43
"816" 3 3 25 "frame25.jpg" 114 157 114 175 114 142 1 1.83496 6.81
"817" 3 3 25 "frame25.jpg" 554 389 542 379 566 399 1 1.9887 7.42
"818" 3 3 25 "frame25.jpg" 66 393 64 415 68 378 1 1.9887 8.74
"819" 3 3 3 "frame3.jpg" 410 195 421 211 406 183 1 1.9887 7.19
"820" 3 3 5 "frame5.jpg" 679 281 664 268 684 293 1 1.89776 7.19
"821" 3 3 6 "frame6.jpg" 589 480 590 465 586 493 1 1.89776 6.53
"822" 3 3 7 "frame7.jpg" 679 421 670 436 688 416 1 1.89776 6
"823" 3 3 8 "frame8.jpg" 688 304 680 318 700 292 1 1.89776 7.06
"824" 3 3 8 "frame8.jpg" 670 530 680 542 664 516 1 1.89776 7.22
"825" 3 3 9 "frame9.jpg" 315 487 317 501 317 470 1 1.89776 7.16
"826" 3 3 9 "frame9.jpg" 771 207 782 222 768 195 1 1.90915 6.8
"827" 3 3 11 "frame11.jpg" 362 234 364 252 362 223 1 1.90915 6.4
"828" 3 3 5 "frame5.jpg" 335 288 324 275 339 298 1 1.98423 6.36
"829" 3 3 8 "frame8.jpg" 530 331 540 347 523 322 1 1.98423 7.11
"830" 3 3 1 "frame1.jpg" 507 336 491 326 517 338 1 1.98423 6.71
"831" 3 3 1 "frame1.jpg" 373 367 390 370 358 367 1 1.98423 7.46
"832" 3 3 1 "frame1.jpg" 763 521 755 533 770 508 1 2.16888 7.46
"833" 3 3 1 "frame1.jpg" 183 296 181 310 185 282 1 2.16888 7.15
"834" 3 3 1 "frame1.jpg" 291 513 290 527 287 500 1 2.09338 6.97
"835" 3 3 1 "frame1.jpg" 349 571 344 554 352 583 1 2.09338 7.77
"836" 3 3 1 "frame1.jpg" 529 237 520 231 535 246 1 1.93464 4.91
"837" 3 3 11 "frame11.jpg" 292 269 283 259 299 278 1 1.93464 5.62
"838" 3 3 11 "frame11.jpg" 450 328 439 331 458 328 1 2.0087 4.65
"839" 3 3 12 "frame12.jpg" 326 66 327 80 325 54 1 2.0087 5.81
"840" 3 3 12 "frame12.jpg" 655 317 667 327 645 311 1 2.0087 6.53
"841" 3 3 13 "frame13.jpg" 405 128 403 140 404 115 1 2.13141 6.01
"842" 3 3 15 "frame15.jpg" 115 230 102 219 121 239 1 2.13141 6.66
"843" 3 3 16 "frame16.jpg" 695 558 703 568 687 549 1 2.11058 6.61
"844" 3 3 17 "frame17.jpg" 719 360 727 376 711 352 1 2.08558 7.25
"845" 3 3 17 "frame17.jpg" 634 153 633 167 634 144 1 1.89651 5.02
"846" 3 3 19 "frame19.jpg" 756 222 767 215 745 225 1 1.89651 5.24
"847" 3 3 19 "frame19.jpg" 783 235 775 247 776 225 1 1.89651 4.91
"848" 3 3 2 "frame2.jpg" 471 350 478 367 466 335 1 1.89651 7.64
"849" 3 3 2 "frame2.jpg" 188 437 203 451 178 424 1 1.90856 8.24
"850" 3 3 21 "frame21.jpg" 331 511 341 521 323 506 1 1.90856 5.51
"851" 3 3 22 "frame22.jpg" 29 439 47 444 19 439 1 1.90856 6.47
"852" 3 3 23 "frame23.jpg" 575 257 573 242 575 269 1 1.84215 5.83
"853" 3 3 24 "frame24.jpg" 211 353 218 364 205 339 1 1.84215 6.13
"854" 3 3 3 "frame3.jpg" 397 422 389 439 402 414 1 1.84215 6.24
"855" 3 4 1 "frame1.jpg" 185 339 179 352 189 328 1 2.12102 6.57
"856" 3 4 1 "frame1.jpg" 301 62 303 75 303 50 1 2.12102 5.87
"857" 3 4 10 "frame10.jpg" 389 411 389 426 388 399 1 2.14649 6.95
"858" 3 4 10 "frame10.jpg" 543 330 543 344 542 317 1 2.14649 6.83
"859" 3 4 10 "frame10.jpg" 531 120 523 104 537 131 1 2.22169 7.57
"860" 3 4 11 "frame11.jpg" 104 542 105 522 106 560 1 2.12582 9.79
"861" 3 4 12 "frame12.jpg" 384 500 380 518 388 488 1 2.12582 7.98
"862" 3 4 12 "frame12.jpg" 191 260 180 249 203 270 1 2.12582 7.53
"863" 3 4 13 "frame13.jpg" 424 294 410 287 438 302 1 2.14237 7.89
"864" 3 4 13 "frame13.jpg" 517 146 509 163 523 136 1 2.14237 7.24
"865" 3 4 13 "frame13.jpg" 458 114 457 132 457 102 1 2.14237 7.13
"866" 3 4 14 "frame14.jpg" 343 484 350 497 338 472 1 1.96363 6.64
"867" 3 4 14 "frame14.jpg" 577 186 565 174 587 196 1 1.96363 7.05
"868" 3 4 15 "frame15.jpg" 240 368 233 382 245 353 1 1.96363 7.31
"869" 3 4 15 "frame15.jpg" 389 394 383 410 393 382 1 1.96363 6.94
"870" 3 4 15 "frame15.jpg" 363 246 363 263 362 235 1 1.96363 6.37
"871" 3 4 16 "frame16.jpg" 468 189 471 208 467 175 1 1.96363 7.38
"872" 3 4 16 "frame16.jpg" 513 202 512 219 514 189 1 1.96363 6.72
"873" 3 4 16 "frame16.jpg" 409 416 393 416 425 418 1 1.95157 7.37
"874" 3 4 16 "frame16.jpg" 768 329 757 318 774 337 1 1.95157 6.05
"875" 3 4 16 "frame16.jpg" 485 562 484 577 485 548 1 1.95157 7.02
"876" 3 4 16 "frame16.jpg" 529 299 523 316 536 287 1 1.97927 7.23
"877" 3 4 17 "frame17.jpg" 283 398 285 385 282 413 1 1.97927 6.68
"878" 3 4 17 "frame17.jpg" 440 348 444 360 437 338 1 1.97927 5.5
"879" 3 4 17 "frame17.jpg" 791 530 779 518 799 538 1 1.97927 7.01
"880" 3 4 18 "frame18.jpg" 152 517 142 508 159 526 1 2.02117 6.07
"881" 3 4 18 "frame18.jpg" 326 457 329 444 324 470 1 2.06532 6.64
"882" 3 4 18 "frame18.jpg" 514 431 517 444 515 418 1 2.06532 6.53
"883" 3 4 18 "frame18.jpg" 393 118 386 129 403 108 1 2.06532 6.3
"884" 3 4 21 "frame21.jpg" 305 563 303 576 304 550 1 2.06532 6.69
"885" 3 4 21 "frame21.jpg" 541 291 537 306 547 282 1 1.81931 5.53
"886" 3 4 21 "frame21.jpg" 589 392 591 407 588 379 1 1.81931 6.19
"887" 3 4 22 "frame22.jpg" 686 575 675 564 695 582 1 1.86123 6.32
"888" 3 4 22 "frame22.jpg" 247 160 241 174 254 150 1 1.86123 5.85
"889" 3 4 25 "frame25.jpg" 343 189 333 196 351 178 1 1.89529 5.6
"890" 3 4 3 "frame3.jpg" 679 400 687 415 671 390 1 1.89529 6.85
"891" 3 4 4 "frame4.jpg" 461 423 456 408 466 436 1 1.89529 6.8
"892" 3 4 4 "frame4.jpg" 129 296 133 316 129 284 1 1.8945 7.08
"893" 3 4 4 "frame4.jpg" 521 559 519 574 524 544 1 1.8945 7.1
"894" 3 4 6 "frame6.jpg" 467 207 467 222 468 192 1 1.8945 6.5
"895" 3 4 6 "frame6.jpg" 534 227 532 215 539 241 1 1.8945 5.95
"896" 3 4 6 "frame6.jpg" 580 199 568 209 589 190 1 1.8945 6.09
"897" 3 4 6 "frame6.jpg" 95 588 87 581 103 598 1 1.8959 5.47
"898" 3 4 6 "frame6.jpg" 55 580 51 597 57 569 1 1.8959 6.82
"899" 3 4 6 "frame6.jpg" 506 16 492 26 513 6 1 1.8959 6.07
"900" 3 4 7 "frame7.jpg" 732 438 731 427 732 454 1 1.8959 6.25
"901" 3 4 7 "frame7.jpg" 618 434 605 435 637 437 1 1.94735 7.36
"902" 3 4 8 "frame8.jpg" 548 471 546 460 555 485 1 1.94735 6.38
"903" 3 4 8 "frame8.jpg" 137 234 135 248 137 219 1 1.94735 6.53
"904" 3 4 8 "frame8.jpg" 615 166 609 179 623 157 1 1.94735 5.72
"905" 3 4 10 "frame10.jpg" 477 140 479 156 478 132 1 1.94735 5.34
"906" 3 4 11 "frame11.jpg" 347 159 353 173 340 148 1 1.94735 6.23
"907" 3 4 14 "frame14.jpg" 97 239 95 254 95 225 1 1.94735 6.51
"908" 3 4 15 "frame15.jpg" 624 295 617 307 627 287 1 1.98161 5.19
"909" 3 4 19 "frame19.jpg" 578 499 575 512 581 487 1 1.98161 6.23
"910" 3 4 2 "frame2.jpg" 149 424 164 426 137 428 1 1.98161 6.43
"911" 3 4 2 "frame2.jpg" 672 343 671 331 675 351 1 2.00764 4.99
"912" 3 4 22 "frame22.jpg" 343 154 343 168 343 145 1 2.00764 5.29
"913" 3 4 24 "frame24.jpg" 312 485 312 473 316 494 1 2.00764 5.33
"914" 3 4 24 "frame24.jpg" 263 477 276 483 254 478 1 2.00764 5.49
"915" 3 4 24 "frame24.jpg" 176 481 177 471 175 491 1 2.1454 5.36
"916" 3 4 25 "frame25.jpg" 261 387 266 400 263 373 1 2.21372 7.13
"917" 3 4 25 "frame25.jpg" 107 264 120 266 98 263 1 2.21372 5.77
"918" 3 4 5 "frame5.jpg" 300 504 307 515 295 494 1 2.21372 6.54
"919" 3 4 5 "frame5.jpg" 225 218 227 228 223 205 1 2.19884 5.9
"920" 3 4 5 "frame5.jpg" 316 350 315 361 314 338 1 2.19884 6.03
"921" 3 4 6 "frame6.jpg" 319 219 316 238 318 211 1 2.19884 6.81
"922" 3 4 7 "frame7.jpg" 309 161 308 149 309 174 1 2.24033 6.34
"923" 3 4 8 "frame8.jpg" 323 392 330 403 318 382 1 2.24033 6.47
"924" 3 4 9 "frame9.jpg" 429 403 429 416 433 390 1 2.24033 7.02
"925" 3 4 14 "frame14.jpg" 633 315 618 310 644 320 1 2.24422 7.34
"926" 3 4 14 "frame14.jpg" 284 511 289 525 277 499 1 2.24422 7.78
"927" 3 4 16 "frame16.jpg" 457 311 465 318 447 304 1 2.24422 6.08
"928" 3 4 25 "frame25.jpg" 467 462 473 474 461 451 1 2.24422 7.08
"929" 4 1 1 "frame1.jpg" 705 266 705 281 706 256 1 2.31045 6.69
"930" 4 1 1 "frame1.jpg" 187 507 186 522 189 495 1 2.31045 7.66
"931" 4 1 1 "frame1.jpg" 211 584 197 586 222 581 1 2.31045 7.14
"932" 4 1 10 "frame10.jpg" 218 420 203 424 232 417 1 2.31045 8.13
"933" 4 1 10 "frame10.jpg" 74 381 73 400 76 366 1 2.31045 9.26
"934" 4 1 10 "frame10.jpg" 225 504 216 516 238 491 1 2.10416 8.45
"935" 4 1 10 "frame10.jpg" 127 375 112 384 139 368 1 2.10416 7.86
"936" 4 1 10 "frame10.jpg" 169 570 167 556 173 587 1 2.10416 8.15
"937" 4 1 10 "frame10.jpg" 532 161 534 176 533 146 1 2.10582 7.1
"938" 4 1 10 "frame10.jpg" 443 162 426 168 454 156 1 2.10582 7.27
"939" 4 1 10 "frame10.jpg" 467 130 465 150 468 118 1 2.10582 7.5
"940" 4 1 11 "frame11.jpg" 660 331 669 315 649 342 1 2.11117 8.04
"941" 4 1 12 "frame12.jpg" 593 133 581 118 595 144 1 2.11117 7.07
"942" 4 1 13 "frame13.jpg" 287 469 283 488 289 455 1 2.11117 8.5
"943" 4 1 13 "frame13.jpg" 401 110 410 126 399 100 1 2.11117 6.67
"944" 4 1 14 "frame14.jpg" 524 111 531 129 520 98 1 2.11117 7.73
"945" 4 1 14 "frame14.jpg" 251 253 255 272 248 241 1 2.11229 7.66
"946" 4 1 14 "frame14.jpg" 339 154 323 158 353 155 1 2.11229 7.28
"947" 4 1 14 "frame14.jpg" 663 144 656 158 673 131 1 1.88748 6.66
"948" 4 1 14 "frame14.jpg" 685 46 696 64 683 34 1 1.88748 6.89
"949" 4 1 14 "frame14.jpg" 194 278 203 292 192 266 1 1.88748 6.18
"950" 4 1 14 "frame14.jpg" 238 367 235 384 245 355 1 1.88748 6.89
"951" 4 1 14 "frame14.jpg" 385 349 375 361 395 339 1 1.88748 6.6
"952" 4 1 15 "frame15.jpg" 494 180 503 168 487 192 1 1.88748 6.18
"953" 4 1 15 "frame15.jpg" 779 255 759 260 791 246 1 1.88748 7.38
"954" 4 1 15 "frame15.jpg" 473 362 480 347 472 380 1 1.91754 7.62
"955" 4 1 15 "frame15.jpg" 295 539 297 558 292 525 1 1.91754 7.84
"956" 4 1 15 "frame15.jpg" 87 410 97 395 82 423 1 1.91754 7.36
"957" 4 1 18 "frame18.jpg" 483 101 488 119 478 89 1 1.89127 6.69
"958" 4 1 18 "frame18.jpg" 643 256 642 242 641 272 1 1.89127 6.56
"959" 4 1 18 "frame18.jpg" 684 236 679 225 688 250 1 1.89127 5.92
"960" 4 1 19 "frame19.jpg" 508 271 520 289 501 264 1 1.89127 6.96
"961" 4 1 20 "frame20.jpg" 138 38 133 54 142 24 1 1.90079 6.6
"962" 4 1 20 "frame20.jpg" 359 245 363 258 357 234 1 1.90079 5.5
"963" 4 1 20 "frame20.jpg" 261 340 269 357 258 329 1 1.90079 6.72
"964" 4 1 22 "frame22.jpg" 480 210 477 198 481 225 1 1.90079 5.99
"965" 4 1 25 "frame25.jpg" 285 327 268 328 300 328 1 1.90079 7.11
"966" 4 1 25 "frame25.jpg" 263 448 255 436 271 463 1 1.90079 7.14
"967" 4 1 25 "frame25.jpg" 415 398 410 415 418 385 1 1.90079 7.02
"968" 4 1 25 "frame25.jpg" 317 569 319 589 312 553 1 1.78589 8.06
"969" 4 1 25 "frame25.jpg" 232 384 232 400 232 374 1 1.78589 5.61
